Project,Sha,Timestamp,Build Result,Total Time,Num of Test detected,Tests Detected,cleanerCounts
commons-cli,8adbf64def81ee3e812e802a398ef5afbbfc69ee,542608c3100e1ff0b1304c802fa66fb92a96f649,BUILD SUCCESS,01:00,20,"['org.apache.commons.cli.bug.BugCLI13Test.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugCLI148Test.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.OptionBuilderTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugCLI265Test.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.ArgumentIsOptionTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.CommandLineTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.ValuesTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.PatternOptionBuilderTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.OptionTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.OptionGroupTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.DefaultParserTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.OptionsTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.ValueTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugsTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.ApplicationTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.TypeHandlerTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.UtilTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugCLI71Test.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugCLI162Test.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.HelpFormatterTest.CroisasntMutant_OD_SVD_Victim']",0
commons-cli,8adbf64def81ee3e812e802a398ef5afbbfc69ee,542608c3100e1ff0b1304c802fa66fb92a96f649,BUILD SUCCESS,57.635,8,"['org.apache.commons.cli.bug.BugCLI13Test.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.OptionBuilderTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.ArgumentIsOptionTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.CommandLineTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugCLI148Test.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.DefaultParserTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugsTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.UtilTest.CroisasntMutant_OD_SVD_Victim']",10
commons-cli,8adbf64def81ee3e812e802a398ef5afbbfc69ee,542608c3100e1ff0b1304c802fa66fb92a96f649,BUILD SUCCESS,57.739,5,"['org.apache.commons.cli.OptionBuilderTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.CommandLineTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugCLI148Test.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugsTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.UtilTest.CroisasntMutant_OD_SVD_Victim']",20
commons-cli,8adbf64def81ee3e812e802a398ef5afbbfc69ee,542608c3100e1ff0b1304c802fa66fb92a96f649,BUILD SUCCESS,57.473,5,"['org.apache.commons.cli.CommandLineTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugCLI148Test.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.UtilTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.OptionBuilderTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.ArgumentIsOptionTest.CroisasntMutant_OD_SVD_Victim']",30
commons-cli,8adbf64def81ee3e812e802a398ef5afbbfc69ee,542608c3100e1ff0b1304c802fa66fb92a96f649,BUILD SUCCESS,57.486,5,"['org.apache.commons.cli.CommandLineTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugCLI148Test.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.UtilTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.OptionBuilderTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.ArgumentIsOptionTest.CroisasntMutant_OD_SVD_Victim']",35
commons-cli,8adbf64def81ee3e812e802a398ef5afbbfc69ee,542608c3100e1ff0b1304c802fa66fb92a96f649,BUILD SUCCESS,57.355,5,"['org.apache.commons.cli.CommandLineTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugCLI148Test.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.UtilTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.OptionBuilderTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.ArgumentIsOptionTest.CroisasntMutant_OD_SVD_Victim']",40
commons-cli,8adbf64def81ee3e812e802a398ef5afbbfc69ee,542608c3100e1ff0b1304c802fa66fb92a96f649,BUILD SUCCESS,57.455,5,"['org.apache.commons.cli.CommandLineTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugCLI148Test.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.UtilTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.OptionBuilderTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.ArgumentIsOptionTest.CroisasntMutant_OD_SVD_Victim']",45
commons-cli,8adbf64def81ee3e812e802a398ef5afbbfc69ee,542608c3100e1ff0b1304c802fa66fb92a96f649,BUILD SUCCESS,57.594,3,"['org.apache.commons.cli.CommandLineTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.UtilTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.OptionBuilderTest.CroisasntMutant_OD_SVD_Victim']",50
commons-cli,8adbf64def81ee3e812e802a398ef5afbbfc69ee,542608c3100e1ff0b1304c802fa66fb92a96f649,BUILD SUCCESS,57.787,20,"['org.apache.commons.cli.OptionsTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.ValueTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugCLI71Test.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.CommandLineTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.ValuesTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.PatternOptionBuilderTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugsTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.OptionGroupTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.ApplicationTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugCLI162Test.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.TypeHandlerTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.UtilTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.HelpFormatterTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugCLI13Test.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugCLI148Test.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.OptionBuilderTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugCLI265Test.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.ArgumentIsOptionTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.OptionTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.DefaultParserTest.CroisasntMutant_OD_SVD_Victim']",0
commons-cli,8adbf64def81ee3e812e802a398ef5afbbfc69ee,542608c3100e1ff0b1304c802fa66fb92a96f649,BUILD SUCCESS,57.867,7,"['org.apache.commons.cli.ValueTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.TypeHandlerTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.HelpFormatterTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugCLI13Test.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugCLI265Test.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugsTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.OptionGroupTest.CroisasntMutant_OD_SVD_Victim']",10
commons-cli,8adbf64def81ee3e812e802a398ef5afbbfc69ee,542608c3100e1ff0b1304c802fa66fb92a96f649,BUILD SUCCESS,57.499,7,"['org.apache.commons.cli.ValueTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.TypeHandlerTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.HelpFormatterTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugCLI13Test.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugCLI265Test.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugsTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.OptionGroupTest.CroisasntMutant_OD_SVD_Victim']",20
commons-cli,8adbf64def81ee3e812e802a398ef5afbbfc69ee,542608c3100e1ff0b1304c802fa66fb92a96f649,BUILD SUCCESS,57.852,6,"['org.apache.commons.cli.ValueTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.TypeHandlerTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.HelpFormatterTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugCLI13Test.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugCLI265Test.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugsTest.CroisasntMutant_OD_SVD_Victim']",30
commons-cli,8adbf64def81ee3e812e802a398ef5afbbfc69ee,542608c3100e1ff0b1304c802fa66fb92a96f649,BUILD SUCCESS,57.549,5,"['org.apache.commons.cli.ValueTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.TypeHandlerTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugCLI13Test.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugCLI265Test.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugsTest.CroisasntMutant_OD_SVD_Victim']",35
commons-cli,8adbf64def81ee3e812e802a398ef5afbbfc69ee,542608c3100e1ff0b1304c802fa66fb92a96f649,BUILD SUCCESS,57.371,5,"['org.apache.commons.cli.ValueTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.TypeHandlerTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugCLI265Test.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugsTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugCLI13Test.CroisasntMutant_OD_SVD_Victim']",40
commons-cli,8adbf64def81ee3e812e802a398ef5afbbfc69ee,542608c3100e1ff0b1304c802fa66fb92a96f649,BUILD SUCCESS,57.940,5,"['org.apache.commons.cli.ValueTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.TypeHandlerTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugCLI265Test.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugsTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugCLI13Test.CroisasntMutant_OD_SVD_Victim']",45
commons-cli,8adbf64def81ee3e812e802a398ef5afbbfc69ee,542608c3100e1ff0b1304c802fa66fb92a96f649,BUILD SUCCESS,57.554,5,"['org.apache.commons.cli.ValueTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.TypeHandlerTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugCLI265Test.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugsTest.CroisasntMutant_OD_SVD_Victim', 'org.apache.commons.cli.bug.BugCLI13Test.CroisasntMutant_OD_SVD_Victim']",50
