Project,Sha,Timestamp,Build Result,Total Time,Num of Test detected,Tests Detected,cleanerCounts
jsoup,eabfcdd25d3d1604baaa78d585ea671540a45adf,a557137d465a3a7869f0e399389d506eb1fe547c,BUILD SUCCESS,10:54,30,"['org.jsoup.select.CssTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.nodes.LeafNodeTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.safety.CleanerTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.parser.CharacterReaderTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.parser.TokeniserStateTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.nodes.EntitiesTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.nodes.AttributeTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.parser.HtmlParserTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.internal.StringUtilTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.nodes.FormElementTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.integration.ConnectTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.select.SelectorTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.parser.TokeniserTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.parser.XmlTreeBuilderTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.select.TraversorTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.parser.HtmlTreeBuilderStateTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.integration.ParseTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.integration.SafelistExtensionTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.nodes.CommentTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.parser.ParserTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.parser.TokenQueueTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.nodes.NodeTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.parser.TagTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.select.ElementsTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.parser.AttributeParseTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.nodes.AttributesTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.nodes.DocumentTypeTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.select.QueryParserTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.nodes.TextNodeTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.helper.ValidateTest#CroisasntMutant_OD_IVD_Victim()']",0
jsoup,eabfcdd25d3d1604baaa78d585ea671540a45adf,a557137d465a3a7869f0e399389d506eb1fe547c,BUILD SUCCESS,10:58,8,"['org.jsoup.integration.ConnectTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.select.TraversorTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.nodes.AttributesTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.parser.HtmlParserTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.internal.StringUtilTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.select.QueryParserTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.nodes.AttributeTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.parser.ParserTest#CroisasntMutant_OD_IVD_Victim()']",10
jsoup,eabfcdd25d3d1604baaa78d585ea671540a45adf,a557137d465a3a7869f0e399389d506eb1fe547c,BUILD SUCCESS,10:57,6,"['org.jsoup.integration.SafelistExtensionTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.parser.TagTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.select.TraversorTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.nodes.AttributesTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.parser.HtmlParserTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.nodes.AttributeTest#CroisasntMutant_OD_IVD_Victim()']",20
jsoup,eabfcdd25d3d1604baaa78d585ea671540a45adf,a557137d465a3a7869f0e399389d506eb1fe547c,BUILD SUCCESS,10:54,6,"['org.jsoup.integration.SafelistExtensionTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.parser.TagTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.select.TraversorTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.nodes.AttributesTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.parser.HtmlParserTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.nodes.AttributeTest#CroisasntMutant_OD_IVD_Victim()']",30
jsoup,eabfcdd25d3d1604baaa78d585ea671540a45adf,a557137d465a3a7869f0e399389d506eb1fe547c,BUILD SUCCESS,10:59,5,"['org.jsoup.integration.SafelistExtensionTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.parser.TagTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.select.TraversorTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.nodes.AttributesTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.nodes.AttributeTest#CroisasntMutant_OD_IVD_Victim()']",35
jsoup,eabfcdd25d3d1604baaa78d585ea671540a45adf,a557137d465a3a7869f0e399389d506eb1fe547c,BUILD SUCCESS,10:58,5,"['org.jsoup.integration.SafelistExtensionTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.parser.TagTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.select.TraversorTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.helper.ValidateTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.parser.HtmlTreeBuilderStateTest#CroisasntMutant_OD_IVD_Victim()']",40
jsoup,eabfcdd25d3d1604baaa78d585ea671540a45adf,a557137d465a3a7869f0e399389d506eb1fe547c,BUILD SUCCESS,10:56,5,"['org.jsoup.integration.SafelistExtensionTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.parser.TagTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.select.TraversorTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.helper.ValidateTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.parser.HtmlTreeBuilderStateTest#CroisasntMutant_OD_IVD_Victim()']",45
jsoup,eabfcdd25d3d1604baaa78d585ea671540a45adf,a557137d465a3a7869f0e399389d506eb1fe547c,BUILD SUCCESS,10:52,2,"['org.jsoup.integration.SafelistExtensionTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.parser.TagTest#CroisasntMutant_OD_IVD_Victim()']",50
jsoup,eabfcdd25d3d1604baaa78d585ea671540a45adf,a557137d465a3a7869f0e399389d506eb1fe547c,BUILD SUCCESS,10:56,31,"['org.jsoup.nodes.AttributesTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.select.CssTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.nodes.LeafNodeTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.safety.CleanerTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.integration.SafelistExtensionTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.parser.CharacterReaderTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.parser.TokeniserStateTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.select.QueryParserTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.helper.ValidateTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.parser.ParserTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.nodes.EntitiesTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.nodes.AttributeTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.parser.TokenQueueTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.parser.TagTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.internal.StringUtilTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.nodes.TextNodeTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.nodes.FormElementTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.parser.TokeniserTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.parser.XmlTreeBuilderTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.select.TraversorTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.integration.ParseTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.integration.SessionIT#multiThreadWithoutNewRequestBlowsUp()', 'org.jsoup.parser.HtmlParserTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.integration.ConnectTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.select.ElementsTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.select.SelectorTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.parser.HtmlTreeBuilderStateTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.nodes.DocumentTypeTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.parser.AttributeParseTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.nodes.CommentTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.nodes.NodeTest#CroisasntMutant_OD_IVD_Victim()']",0
jsoup,eabfcdd25d3d1604baaa78d585ea671540a45adf,a557137d465a3a7869f0e399389d506eb1fe547c,BUILD SUCCESS,11:01,8,"['org.jsoup.nodes.AttributesTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.nodes.LeafNodeTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.parser.CharacterReaderTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.nodes.FormElementTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.select.SelectorTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.select.TraversorTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.nodes.TextNodeTest#CroisasntMutant_OD_IVD_Victim()', 'org.jsoup.parser.XmlTreeBuilderTest#CroisasntMutant_OD_IVD_Victim()']",10
