Project,Sha,Timestamp,Build Result,Total Time,Num of Test detected,Tests Detected,module,cleanerCounts
commons-fileupload,a00263bb327a01243d84cc5f0afdaf02005805f6,c3a450b717eb537c014239bf537e1a8cdcb38a9b,BUILD SUCCESS,43.512,13,"['org.apache.commons.fileupload2.SizesTest#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.ProgressListenerTest#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.StreamingTest#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.ParameterParserTest#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.util.mime.Base64DecoderTestCase#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.jaksrvlt.JakSrvltFileUploadTest#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.portlet.PortletFileUploadTest#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.util.mime.RFC2231UtilityTestCase#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.FileItemHeadersTest#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.util.mime.MimeUtilityTestCase#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.util.mime.QuotedPrintableDecoderTestCase#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.servlet.ServletFileUploadTest#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.MultipartStreamTest#CroissantMutant_OD_RA_brittle()']",commons-fileupload,0
commons-fileupload,a00263bb327a01243d84cc5f0afdaf02005805f6,c3a450b717eb537c014239bf537e1a8cdcb38a9b,BUILD SUCCESS,40.732,6,"['org.apache.commons.fileupload2.util.mime.RFC2231UtilityTestCase#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.util.mime.QuotedPrintableDecoderTestCase#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.FileItemHeadersTest#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.util.mime.MimeUtilityTestCase#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.portlet.PortletFileUploadTest#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.MultipartStreamTest#CroissantMutant_OD_RA_brittle()']",commons-fileupload,10
commons-fileupload,a00263bb327a01243d84cc5f0afdaf02005805f6,c3a450b717eb537c014239bf537e1a8cdcb38a9b,BUILD SUCCESS,42.040,5,"['org.apache.commons.fileupload2.util.mime.QuotedPrintableDecoderTestCase#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.util.mime.MimeUtilityTestCase#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.portlet.PortletFileUploadTest#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.FileItemHeadersTest#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.MultipartStreamTest#CroissantMutant_OD_RA_brittle()']",commons-fileupload,20
commons-fileupload,a00263bb327a01243d84cc5f0afdaf02005805f6,c3a450b717eb537c014239bf537e1a8cdcb38a9b,BUILD SUCCESS,42.260,3,"['org.apache.commons.fileupload2.util.mime.MimeUtilityTestCase#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.portlet.PortletFileUploadTest#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.FileItemHeadersTest#CroissantMutant_OD_RA_brittle()']",commons-fileupload,30
commons-fileupload,a00263bb327a01243d84cc5f0afdaf02005805f6,c3a450b717eb537c014239bf537e1a8cdcb38a9b,BUILD SUCCESS,42.952,2,"['org.apache.commons.fileupload2.util.mime.MimeUtilityTestCase#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.portlet.PortletFileUploadTest#CroissantMutant_OD_RA_brittle()']",commons-fileupload,35
commons-fileupload,a00263bb327a01243d84cc5f0afdaf02005805f6,c3a450b717eb537c014239bf537e1a8cdcb38a9b,BUILD SUCCESS,42.933,1,['org.apache.commons.fileupload2.portlet.PortletFileUploadTest#CroissantMutant_OD_RA_brittle()'],commons-fileupload,40
commons-fileupload,a00263bb327a01243d84cc5f0afdaf02005805f6,c3a450b717eb537c014239bf537e1a8cdcb38a9b,BUILD SUCCESS,42.365,1,['org.apache.commons.fileupload2.portlet.PortletFileUploadTest#CroissantMutant_OD_RA_brittle()'],commons-fileupload,45
commons-fileupload,a00263bb327a01243d84cc5f0afdaf02005805f6,c3a450b717eb537c014239bf537e1a8cdcb38a9b,BUILD SUCCESS,42.034,1,['org.apache.commons.fileupload2.portlet.PortletFileUploadTest#CroissantMutant_OD_RA_brittle()'],commons-fileupload,50
commons-fileupload,a00263bb327a01243d84cc5f0afdaf02005805f6,c3a450b717eb537c014239bf537e1a8cdcb38a9b,BUILD SUCCESS,42.131,13,"['org.apache.commons.fileupload2.util.mime.RFC2231UtilityTestCase#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.SizesTest#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.util.mime.QuotedPrintableDecoderTestCase#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.StreamingTest#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.util.mime.MimeUtilityTestCase#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.util.mime.Base64DecoderTestCase#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.jaksrvlt.JakSrvltFileUploadTest#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.portlet.PortletFileUploadTest#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.ProgressListenerTest#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.servlet.ServletFileUploadTest#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.ParameterParserTest#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.MultipartStreamTest#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.FileItemHeadersTest#CroissantMutant_OD_RA_brittle()']",commons-fileupload,0
commons-fileupload,a00263bb327a01243d84cc5f0afdaf02005805f6,c3a450b717eb537c014239bf537e1a8cdcb38a9b,BUILD SUCCESS,42.083,4,"['org.apache.commons.fileupload2.util.mime.QuotedPrintableDecoderTestCase#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.util.mime.Base64DecoderTestCase#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.portlet.PortletFileUploadTest#CroissantMutant_OD_RA_brittle()', 'org.apache.commons.fileupload2.servlet.ServletFileUploadTest#CroissantMutant_OD_RA_brittle()']",commons-fileupload,10
commons-fileupload,a00263bb327a01243d84cc5f0afdaf02005805f6,c3a450b717eb537c014239bf537e1a8cdcb38a9b,BUILD SUCCESS,42.575,1,['org.apache.commons.fileupload2.servlet.ServletFileUploadTest#CroissantMutant_OD_RA_brittle()'],commons-fileupload,20
commons-fileupload,a00263bb327a01243d84cc5f0afdaf02005805f6,c3a450b717eb537c014239bf537e1a8cdcb38a9b,BUILD SUCCESS,42.618,1,['org.apache.commons.fileupload2.servlet.ServletFileUploadTest#CroissantMutant_OD_RA_brittle()'],commons-fileupload,30
commons-fileupload,a00263bb327a01243d84cc5f0afdaf02005805f6,c3a450b717eb537c014239bf537e1a8cdcb38a9b,BUILD SUCCESS,42.586,0,[],commons-fileupload,35
commons-fileupload,a00263bb327a01243d84cc5f0afdaf02005805f6,c3a450b717eb537c014239bf537e1a8cdcb38a9b,BUILD SUCCESS,42.648,0,[],commons-fileupload,40
commons-fileupload,a00263bb327a01243d84cc5f0afdaf02005805f6,c3a450b717eb537c014239bf537e1a8cdcb38a9b,BUILD SUCCESS,42.703,0,[],commons-fileupload,45
commons-fileupload,a00263bb327a01243d84cc5f0afdaf02005805f6,c3a450b717eb537c014239bf537e1a8cdcb38a9b,BUILD SUCCESS,43.897,0,[],commons-fileupload,50
