Project,Sha,Timestamp,Build Result,Total Time,Num of Test detected,Tests Detected,module,cleanerCounts
commons-fileupload,a00263bb327a01243d84cc5f0afdaf02005805f6,194b27aeca1e56bff0652c65ebbe9c8d4c2f1932,BUILD SUCCESS,42.666,13,"['org.apache.commons.fileupload2.StreamingTest#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.util.mime.Base64DecoderTestCase#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.ParameterParserTest#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.portlet.PortletFileUploadTest#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.jaksrvlt.JakSrvltFileUploadTest#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.SizesTest#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.ProgressListenerTest#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.util.mime.MimeUtilityTestCase#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.FileItemHeadersTest#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.util.mime.RFC2231UtilityTestCase#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.servlet.ServletFileUploadTest#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.MultipartStreamTest#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.util.mime.QuotedPrintableDecoderTestCase#CroisasntMutant_OD_SVD_Victim()']",commons-fileupload,0
commons-fileupload,a00263bb327a01243d84cc5f0afdaf02005805f6,194b27aeca1e56bff0652c65ebbe9c8d4c2f1932,BUILD SUCCESS,45.039,6,"['org.apache.commons.fileupload2.FileItemHeadersTest#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.util.mime.QuotedPrintableDecoderTestCase#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.util.mime.RFC2231UtilityTestCase#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.util.mime.MimeUtilityTestCase#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.portlet.PortletFileUploadTest#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.MultipartStreamTest#CroisasntMutant_OD_SVD_Victim()']",commons-fileupload,10
commons-fileupload,a00263bb327a01243d84cc5f0afdaf02005805f6,194b27aeca1e56bff0652c65ebbe9c8d4c2f1932,BUILD SUCCESS,45.689,5,"['org.apache.commons.fileupload2.util.mime.QuotedPrintableDecoderTestCase#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.util.mime.MimeUtilityTestCase#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.portlet.PortletFileUploadTest#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.MultipartStreamTest#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.FileItemHeadersTest#CroisasntMutant_OD_SVD_Victim()']",commons-fileupload,20
commons-fileupload,a00263bb327a01243d84cc5f0afdaf02005805f6,194b27aeca1e56bff0652c65ebbe9c8d4c2f1932,BUILD SUCCESS,44.513,3,"['org.apache.commons.fileupload2.util.mime.MimeUtilityTestCase#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.portlet.PortletFileUploadTest#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.FileItemHeadersTest#CroisasntMutant_OD_SVD_Victim()']",commons-fileupload,30
commons-fileupload,a00263bb327a01243d84cc5f0afdaf02005805f6,194b27aeca1e56bff0652c65ebbe9c8d4c2f1932,BUILD SUCCESS,43.300,2,"['org.apache.commons.fileupload2.util.mime.MimeUtilityTestCase#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.portlet.PortletFileUploadTest#CroisasntMutant_OD_SVD_Victim()']",commons-fileupload,35
commons-fileupload,a00263bb327a01243d84cc5f0afdaf02005805f6,194b27aeca1e56bff0652c65ebbe9c8d4c2f1932,BUILD SUCCESS,41.947,1,['org.apache.commons.fileupload2.portlet.PortletFileUploadTest#CroisasntMutant_OD_SVD_Victim()'],commons-fileupload,40
commons-fileupload,a00263bb327a01243d84cc5f0afdaf02005805f6,194b27aeca1e56bff0652c65ebbe9c8d4c2f1932,BUILD SUCCESS,41.380,1,['org.apache.commons.fileupload2.portlet.PortletFileUploadTest#CroisasntMutant_OD_SVD_Victim()'],commons-fileupload,45
commons-fileupload,a00263bb327a01243d84cc5f0afdaf02005805f6,194b27aeca1e56bff0652c65ebbe9c8d4c2f1932,BUILD SUCCESS,42.122,1,['org.apache.commons.fileupload2.portlet.PortletFileUploadTest#CroisasntMutant_OD_SVD_Victim()'],commons-fileupload,50
commons-fileupload,a00263bb327a01243d84cc5f0afdaf02005805f6,194b27aeca1e56bff0652c65ebbe9c8d4c2f1932,BUILD SUCCESS,41.919,13,"['org.apache.commons.fileupload2.util.mime.MimeUtilityTestCase#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.StreamingTest#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.util.mime.Base64DecoderTestCase#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.portlet.PortletFileUploadTest#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.util.mime.QuotedPrintableDecoderTestCase#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.util.mime.RFC2231UtilityTestCase#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.jaksrvlt.JakSrvltFileUploadTest#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.SizesTest#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.ProgressListenerTest#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.servlet.ServletFileUploadTest#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.ParameterParserTest#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.MultipartStreamTest#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.FileItemHeadersTest#CroisasntMutant_OD_SVD_Victim()']",commons-fileupload,0
commons-fileupload,a00263bb327a01243d84cc5f0afdaf02005805f6,194b27aeca1e56bff0652c65ebbe9c8d4c2f1932,BUILD SUCCESS,43.304,4,"['org.apache.commons.fileupload2.util.mime.Base64DecoderTestCase#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.portlet.PortletFileUploadTest#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.util.mime.QuotedPrintableDecoderTestCase#CroisasntMutant_OD_SVD_Victim()', 'org.apache.commons.fileupload2.servlet.ServletFileUploadTest#CroisasntMutant_OD_SVD_Victim()']",commons-fileupload,10
